Time:512Hz,Epoch,sinusOsc 1,sinusOsc 2,sinusOsc 3,sinusOsc 4,Event Id,Event Date,Event Duration
0.6523437500,10,1.4343187135,-0.2602613298,0.3807093048,0.7283875767,,,
0.6542968750,10,1.5472663948,-0.0749406786,0.6296673527,0.9888965485,,,
0.6562500000,10,1.6531536145,0.0634287720,0.7412410587,0.9701626979,,,
0.6582031250,10,1.7498927604,0.1433602436,0.7009120134,0.7014864365,,,
0.6601562500,10,1.8355466094,0.1575156101,0.5183842685,0.2790304211,,,
0.6621093750,10,1.9083623131,0.1032234571,0.2260394583,-0.1606868029,,,
0.6640625000,10,1.9668021611,-0.0173284533,-0.1261432294,-0.4783392019,,,
0.6660156250,10,2.0095705820,-0.1972397480,-0.4784107904,-0.5700916540,,,
0.6679687500,10,2.0356369104,-0.4253728324,-0.7705850481,-0.3961509376,,,
0.6699218750,10,2.0442535208,-0.6871239678,-0.9514798736,0.0082564431,,,
0.6718750000,10,2.0349690105,-0.9654362809,-0.9869199601,0.5424888696,,,
0.6738281250,10,2.0076362012,-1.2419840778,-0.8651119342,1.0680447035,,,
0.6757812500,10,1.9624148188,-1.4984458890,-0.5985309620,1.4465160121,,,
0.6777343750,10,1.8997688046,-1.7177774841,-0.2220287324,1.5775389170,,,
0.6796875000,10,1.8204583049,-1.8853960963,0.2125427690,1.4263392704,,,
0.6816406250,10,1.7255264787,-1.9901932870,0.6443546012,1.0333237724,,,
0.6835937500,10,1.6162813554,-2.0253058315,1.0130219352,0.5030872444,,,
0.6855468750,10,1.4942730593,-1.9885908777,1.2679557546,-0.0241520066,,,
0.6875000000,11,1.3612667999,-1.8827722525,1.3761889031,-0.4108610506,,,
0.6894531250,11,1.2192121009,-1.7152477220,1.3274578226,-0.5597473215,,,
0.6914062500,11,1.0702088070,-1.4975706525,1.1357487602,-0.4402684038,,,
0.6933593750,11,0.9164704621,-1.2446422238,0.8370679004,-0.0968326072,,,
0.6953125000,11,0.7602857029,-0.9736705310,0.4837830153,0.3635555387,,,
0.6972656250,11,0.6039783403,-0.7029691648,0.1364182244,0.8008170832,,,
0.6992187500,11,0.4498668311,-0.4506790511,-0.1458198619,1.0803948142,,,
0.7011718750,11,0.3002238458,-0.2335026869,-0.3143087549,1.1103437460,,,
0.7031250000,11,0.1572366446,-0.0655390377,-0.3386258878,0.8667484914,,,
0.7050781250,11,0.0229689510,0.0426996546,-0.2113271668,0.4004992735,,,
0.7070312500,11,-0.1006750062,0.0850205908,0.0508562300,-0.1764326637,,,
0.7089843750,11,-0.2119836546,0.0599815666,0.4095894216,-0.7214608981,,,
0.7109375000,11,-0.3094678625,-0.0290095076,0.8108734173,-1.1002432968,,,
0.7128906250,11,-0.3918868249,-0.1739336565,1.1934277848,-1.2232870106,,,
0.7148437500,11,-0.4582695971,-0.3627217885,1.4982109078,-1.0702687338,,,
0.7167968750,11,-0.5079318999,-0.5800984213,1.6775951412,-0.6954067799,,,
0.7187500000,11,-0.5404879020,-0.8086493471,1.7027679072,-0.2124145663,,,
0.7207031250,11,-0.5558567725,-1.0300387776,1.5682060740,0.2368388783,,,
0.7226562500,11,-0.5542638911,-1.2262910912,1.2925267899,0.5213704739,,,
0.7246093750,11,-0.5362366915,-1.3810477926,0.9155823130,0.5571250357,,,
0.7265625000,11,-0.5025952150,-1.4807120278,0.4922513727,0.3301381800,,,
0.7285156250,11,-0.4544375356,-1.5154008349,0.0838941097,-0.0995293146,,,
0.7304687500,11,-0.3931203161,-1.4796387184,-0.2511984675,-0.6141650551,,,
0.7324218750,11,-0.3202348315,-1.3727441731,-0.4668729855,-1.0705998831,,,
0.7343750000,11,-0.2375788840,-1.1988821934,-0.5362877439,-1.3394010772,,,
0.7363281250,11,-0.1471250975,-0.9667790959,-0.4560749586,-1.3403227267,,,
0.7382812500,11,-0.0509861503,-0.6891195296,-0.2468430040,-1.0642976860,,,
0.7402343750,11,0.0486224482,-0.3816677109,0.0500594696,-0.5759438595,,,
0.7421875000,11,0.1494213822,-0.0621741496,0.3790134127,0.0041022005,,,
0.7441406250,11,0.2491076739,0.2508559108,0.6788253866,0.5321828822,,,
0.7460937500,11,0.3453952436,0.5394464697,0.8922950993,0.8809051719,,,
0.7480468750,11,0.4360551763,0.7873976429,0.9751640918,0.9739480932,,,
0.7500000000,12,0.5189549878,0.9814084992,0.9030515780,0.8068531766,,,
0.7519531250,12,0.5920962042,1.1119975750,0.6752969339,0.4481010226,,,
0.7539062500,12,0.6536495966,1.1741568928,0.3151101245,0.0201801873,,,
0.7558593750,12,0.7019874523,1.1676938934,-0.1339935981,-0.3341617189,,,
0.7578125000,12,0.7357123196,1.0972374518,-0.6149196599,-0.4912335635,,,
0.7597656250,12,0.7536817204,0.9719075762,-1.0658334479,-0.3805059257,,,
0.7617187500,12,0.7550284002,0.8046718379,-1.4297364149,-0.0041569641,,,
0.7636718750,12,0.7391757583,0.6114334280,-1.6632877530,0.5632999619,,,
0.7656250000,12,0.7058481899,0.4099144509,-1.7434978973,1.1952068865,,,
0.7675781250,12,0.6550761577,0.2184123419,-1.6712515984,1.7472385069,,,
0.7695312500,12,0.5871959046,0.0545161477,-1.4711121186,2.0967190811,,,
0.7714843750,12,0.5028438120,-0.0661277984,-1.1874373412,2.1760055366,,,
0.7734375000,12,0.4029455027,-0.1309147125,-0.8774130242,1.9907896528,,,
0.7753906250,12,0.2886998792,-0.1311680668,-0.6020885979,1.6183053944,,,
0.7773437500,12,0.1615583760,-0.0627523168,-0.4168120175,1.1859348344,,,
0.7792968750,12,0.0231997895,0.0736310971,-0.3625537799,0.8360782084,,,
0.7812500000,12,-0.1244988728,0.2724851298,-0.4594717137,0.6869181620,,,
0.7832031250,12,-0.2794950163,0.5238930265,-0.7037191343,0.7998334366,,,
0.7851562500,12,-0.4396159819,0.8142025350,-1.0679937759,1.1623947214,,,
0.7871093750,12,-0.6025968486,1.1269707411,-1.5057422552,1.6916046697,,,
0.7890625000,12,-0.7661198514,1.4441036551,-1.9583654441,2.2564956184,,,
0.7910156250,12,-0.9278547274,1.7471110995,-2.3643027083,2.7138930310,,,
0.7929687500,12,-1.0854992806,2.0183894046,-2.6685803107,2.9475441850,,,
0.7949218750,12,-1.2368194580,2.2424424820,-2.8313369695,2.8998891375,,,
0.7968750000,12,-1.3796882339,2.4069561396,-2.8339988575,2.5877673403,,,
0.7988281250,12,-1.5121226217,2.5036507375,-2.6821424243,2.0977558417,,,
0.8007812500,12,-1.6323181664,2.5288527400,-2.4045992957,1.5624171768,,,
0.8027343750,12,-1.7386803119,2.4837453199,-2.0489427996,1.1239669259,,,
0.8046875000,12,-1.8298520966,2.3742805529,-1.6740592340,0.8953186036,,,
0.8066406250,12,-1.9047376901,2.2107593353,-1.3409610350,0.9291821267,,,
0.8085937500,12,-1.9625213604,2.0071083324,-1.1032728179,1.2036846594,,,
0.8105468750,12,-2.0026815392,1.7799043854,-0.9988721974,1.6284541419,,,
0.8125000000,13,-2.0249997390,1.5472144212,-1.0439874057,2.0694974039,,,
0.8144531250,13,-2.0295641664,1.3273317687,-1.2306710485,2.3860535426,,,
0.8164062500,13,-2.0167679677,1.1374970110,-1.5280434680,2.4693210022,,,
0.8183593750,13,-1.9873021391,0.9926925822,-1.8871120228,2.2724430937,,,
0.8203125000,13,-1.9421432231,0.9045951687,-2.2484156057,1.8235323387,,,
0.8222656250,13,-1.8825360101,0.8807589772,-2.5513036554,1.2181624181,,,
0.8242187500,13,-1.8099715454,0.9240868258,-2.7434043164,0.5933836969,,,
0.8261718750,13,-1.7261608279,1.0326259461,-2.7888069199,0.0903820099,,,
0.8281250000,13,-1.6330046614,1.1997027388,-2.6736841908,-0.1839871598,,,
0.8300781250,13,-1.5325601859,1.4143870900,-2.4084783447,-0.1862488349,,,
0.8320312500,13,-1.4270046753,1.6622538712,-2.0263104112,0.0520166313,,,
0.8339843750,13,-1.3185972360,1.9263885218,-1.5778603572,0.4330716254,,,
0.8359375000,13,-1.2096390757,2.1885665942,-1.1235152577,0.8200513727,,,
0.8378906250,13,-1.1024330403,2.4305250053,-0.7240082645,1.0747157497,,,
0.8398437500,13,-0.9992431252,2.6352363467,-0.4310061733,1.0955740191,,,
0.8417968750,13,-0.9022546723,2.7880973892,-0.2791113852,0.8459315247,,,
0.8437500000,13,-0.8135359478,2.8779488994,-0.2805237468,0.3641695321,,,
0.8457031250,13,-0.7350017746,2.8978556523,-0.4231934522,-0.2465611586,,,
0.8476562500,13,-0.6683798568,2.8455922399,-0.6727524320,-0.8464100419,,,
0.8496093750,13,-0.6151803842,2.7238007958,-0.9779231262,-1.2969688491,,,
0.8515625000,13,-0.5766694511,2.5398096293,-1.2785619119,-1.4990336855,,,
0.8535156250,13,-0.5538467533,2.3051254107,-1.5150840896,-1.4196393886,,,
0.8554687500,13,-0.5474279555,2.0346343113,-1.6378021474,-1.1009581431,,,
0.8574218750,13,-0.5578320360,1.7455677968,-1.6147225230,-0.6486246762,,,
0.8593750000,13,-0.5851738322,1.4563051832,-1.4365861863,-0.2026887361,,,
0.8613281250,13,-0.6292619160,1.1850964482,-1.1183676517,0.1008432961,,,
0.8632812500,13,-0.6896018378,0.9487943486,-0.6969986541,0.1673367679,,,
0.8652343750,13,-0.7654046810,0.7616842476,-0.2256707534,-0.0305038886,,,
0.8671875000,13,-0.8556007782,0.6344932390,0.2343960106,-0.4451458738,,,
0.8691406250,13,-0.9588583481,0.5736476533,0.6234366076,-0.9672693808,,,
0.8710937500,13,-1.0736067283,0.5808307104,0.8923998081,-1.4557651313,,,
0.8730468750,13,-1.1980637952,0.6528711494,1.0105404229,-1.7764662336,,,
0.8750000000,14,-1.3302670931,0.7819705904,0.9701626979,-1.8389984936,,,
0.8769531250,14,-1.4681081257,0.9562537576,0.7877762830,-1.6216487889,,,
0.8789062500,14,-1.6093692103,1.1606031806,0.5014849383,-1.1774348182,,,
0.8808593750,14,-1.7517622498,1.3777201523,0.1650148997,-0.6197114989,,,
0.8828125000,14,-1.8929687428,1.5893379440,-0.1606868029,-0.0912575086,,,
0.8847656250,14,-2.0306803324,1.7775026599,-0.4169753027,0.2746870905,,,
0.8867187500,14,-2.1626391818,1.9258323976,-0.5566687319,0.3907553799,,,
0.8886718750,14,-2.2866774723,2.0206668915,-0.5514199599,0.2392038406,,,
0.8906250000,14,-2.4007553301,2.0520274556,-0.3961509376,-0.1234290101,,,
0.8925781250,14,-2.5029965181,2.0143202679,-0.1098588865,-0.5820304157,,,
0.8945312500,14,-2.5917212692,1.9067339371,0.2673313031,-0.9946805248,,,
0.8964843750,14,-2.6654756841,1.7333036119,0.6804094098,-1.2317703599,,,
0.8984375000,14,-2.7230571803,1.5026371429,1.0680447035,-1.2117474109,,,
0.9003906250,14,-2.7635355466,1.2273223789,1.3721392424,-0.9236899070,,,
0.9023437500,14,-2.7862692336,0.9230569069,1.5468816542,-0.4305206916,,,
0.9042968750,14,-2.7909165956,0.6075609094,1.5658911899,0.1480222479,,,
0.9062500000,14,-2.7774418870,0.2993489279,1.4263392704,0.6679934029,,,
0.9082031250,14,-2.7461159084,0.0164461664,1.1494064957,1.0004907596,,,
0.9101562500,14,-2.6975112897,-0.2248611659,0.7770038378,1.0667946094,,,
0.9121093750,14,-2.6324924953,-0.4111543471,0.3652685926,0.8597654868,,,
0.9140625000,14,-2.5522007238,-0.5328107935,-0.0241520066,0.4456384107,,,
0.9160156250,14,-2.4580339683,-0.5846681265,-0.3336720430,-0.0542767453,,,
0.9179687500,14,-2.3516225857,-0.5663773644,-0.5187024373,-0.4969719481,,,
0.9199218750,14,-2.2348008026,-0.4824206251,-0.5545591681,-0.7570459520,,,
0.9218750000,14,-2.1095746572,-0.3417921204,-0.4402684038,-0.7611641008,,,
0.9238281250,14,-1.9780869387,-0.1573647012,-0.1986760946,-0.5082276810,,,
0.9257812500,14,-1.8425797366,0.0550138580,0.1271548144,-0.0697242975,,,
0.9277343750,14,-1.7053552578,0.2776318046,0.4806981521,0.4298372713,,,
0.9296875000,14,-1.5687355955,0.4921540994,0.8008170832,0.8470458326,,,
0.9316406250,14,-1.4350221558,0.6809063236,1.0313363667,1.0589093289,,,
0.9335937500,14,-1.3064554511,0.8281122603,1.1298431094,0.9966022213,,,
0.9355468750,14,-1.1851759662,0.9209988366,1.0743449714,0.6643892508,,,
0.9375000000,15,-1.0731867792,0.9506913659,0.8667484914,0.1385386313,,,
0.9394531250,15,-0.9723185953,0.9128366509,0.5326154745,-0.4534781773,,,
0.9414062500,15,-0.8841978024,0.8079104886,0.1172350982,-0.9678003039,,,
0.9433593750,15,-0.8102181100,0.6411881241,-0.3213767637,-1.2834645690,,,
0.9453125000,15,-0.7515162671,0.4223797054,-0.7214608981,-1.3353997060,,,
0.9472656250,15,-0.7089522840,0.1649561541,-1.0270818708,-1.1320863999,,,
0.9492187500,15,-0.6830945046,-0.1147875465,-1.1967890626,-0.7530446355,,,
0.9511718750,15,-0.6742097907,-0.3988663307,-1.2100228977,-0.3268387070,,,
0.9531250000,15,-0.6822589892,-0.6688572272,-1.0702687338,0.0043701116,,,
0.9550781250,15,-0.7068977625,-0.9071824177,-0.8044674418,0.1240062532,,,
0.9570312500,15,-0.7474827672,-1.0983337104,-0.4587747342,-0.0267429150,,,
0.9589843750,15,-0.8030830721,-1.2299530435,-0.0913299931,-0.4325762221,,,
0.9609375000,15,-0.8724966169,-1.2936936732,0.2368388783,-1.0080375931,,,
0.9628906250,15,-0.9542714216,-1.2858019948,0.4713577456,-1.6207018643,,,
0.9648437500,15,-1.0467311763,-1.2073794232,0.5730092094,-2.1272351417,,,
0.9667968750,15,-1.1480047637,-1.0643060715,0.5238716777,-2.4124487963,,,
0.9687500000,15,-1.2560591950,-0.8668315473,0.3301381800,-2.4206456881,,,
0.9707031250,15,-1.3687353851,-0.6288613999,0.0211757254,-2.1706696300,,,
0.9726562500,15,-1.4837861393,-0.3669889726,-0.3550284227,-1.7505354819,,,
0.9746093750,15,-1.5989156852,-0.0993401691,-0.7393244047,-1.2931135147,,,
0.9765625000,15,-1.7118200601,0.1556883137,-1.0705998831,-0.9395340306,,,
0.9785156250,15,-1.8202276440,0.3807093048,-1.2952897327,-0.8003436119,,,
0.9804687500,15,-1.9219391299,0.5605547556,-1.3757141731,-0.9250604435,,,
0.9824218750,15,-2.0148662310,0.6833302729,-1.2959466734,-1.2884740645,,,
0.9843750000,15,-2.0970684467,0.7412410587,-1.0642976860,-1.7974455953,,,
0.9863281250,15,-2.1667872441,0.7311316727,-0.7120273494,-2.3163457400,,,
0.9882812500,15,-2.2224770551,0.6547019843,-0.2884876359,-2.7041596272,,,
0.9902343750,15,-2.2628325485,0.5183842685,0.1465494666,-2.8530898204,,,
0.9921875000,15,-2.2868116966,0.3328900240,0.5321828822,-2.7180780314,,,
0.9941406250,15,-2.2936542344,0.1124581283,0.8158454612,-2.3291547692,,,
0.9960937500,15,-2.2828951878,-0.1261432294,0.9614652747,-1.7832323003,,,
0.9980468750,15,-2.2543732323,-0.3647912283,0.9550541542,-1.2175900590,,,
1.0000000000,16,-2.2082337379,-0.5852777802,0.8068531766,-0.7723189861,,,
1.0019531250,16,-2.1449264448,-0.7705850481,0.5497010892,-0.5520171022,,,
1.0039062500,16,-2.0651978116,-0.9060781590,0.2338799828,-0.5972336322,,,
1.0058593750,16,-1.9700781699,-0.9805319248,-0.0807587768,-0.8734870257,,,
1.0078125000,16,-1.8608639094,-0.9869199601,-0.3341617189,-1.2808655550,,,
1.0097656250,16,-1.7390950053,-0.9229111526,-0.4754743259,-1.6815779352,,,
1.0117187500,16,-1.6065282828,-0.7910388521,-0.4710114768,-1.9379016889,,,
1.0136718750,16,-1.4651068845,-0.5985309620,-0.3095555860,-1.9501271208,,,
1.0156250000,16,-1.3169264768,-0.3568127661,-0.0041569641,-1.6840958410,,,
1.0175781250,16,-1.1641987867,-0.0807171438,0.4098442861,-1.1807844816,,,
1.0195312500,16,-1.0092131066,0.2125427690,0.8802670145,-0.5453050262,,,
1.0214843750,16,-0.8542964412,0.5045668507,1.3461600229,0.0816656178,,,
1.0234375000,16,-0.7017729956,0.7770440032,1.7472385069,0.5621986200,,,
1.0253906250,16,-0.5539237113,1.0130219352,2.0332164539,0.7986705102,,,
1.0273437500,16,-0.4129465606,1.1980821927,2.1715817225,0.7602735955,,,
1.0292968750,16,-0.2809182938,1.3213385130,2.1526030853,0.4912159791,,,
1.0312500000,16,-0.1597583084,1.3761889031,1.9907896528,0.0983659614,,,
1.0332031250,16,-0.0511952739,1.3607690127,1.7225756554,-0.2782707568,,,
1.0351562500,16,0.0432629049,1.2780752052,1.4005914746,-0.5041476917,,,
1.0371093750,16,0.1223552593,1.1357487602,1.0854135177,-0.4872678528,,,
1.0390625000,16,0.1850896046,0.9455362731,0.8360782084,-0.2036004516,,,
1.0410156250,16,0.2307596829,0.7224638954,0.7008378518,0.2961436944,,,
1.0429687500,16,0.2589573004,0.4837830153,0.7095984465,0.9002366516,,,
1.0449218750,16,0.2695792459,0.2477609152,0.8692175379,1.4663977946,,,
1.0468750000,16,0.2628288715,0.0324007523,1.1623947214,1.8606501325,,,
1.0488281250,16,0.2392123056,-0.1458198619,1.5503278228,1.9939203691,,,
1.0507812500,16,0.1995293665,-0.2731037068,1.9787212381,1.8463527226,,,
1.0527343750,16,0.1448593350,-0.3393016768,2.3862107873,1.4726736302,,,
1.0546875000,16,0.0765418351,-0.3386258878,2.7138930310,0.9871376509,,,
1.0566406250,16,-0.0038468415,-0.2700584268,2.9144749590,0.5321808579,,,
1.0585937500,16,-0.0945215538,-0.1374272276,2.9596190662,0.2393730925,,,
1.0605468750,16,-0.1935197836,0.0508562300,2.8443398937,0.1933708969,,,
1.0625000000,17,-0.2987362122,0.2823791178,2.5877673403,0.4087503374,,,
1.0644531250,17,-0.4079597944,0.5415887667,2.2301579250,0.8260687335,,,
1.0664062500,17,-0.5189126821,0.8108734173,1.8266195628,1.3282340397,,,
1.0683593750,17,-0.6292903140,1.0717868604,1.4385272800,1.7726947142,,,
1.0703125000,17,-0.7368019713,1.3063315768,1.1239669259,2.0306267967,,,
1.0722656250,17,-0.8392110875,1.4982109078,0.9286953086,2.0223770174,,,
1.0742187500,17,-0.9343746071,1.6339629459,0.8790247274,1.7394466972,,,
1.0761718750,17,-1.0202807043,1.7038970820,0.9777401179,1.2469898099,,,
1.0781250000,17,-1.0950842003,1.7027679072,1.2036846594,0.6661389185,,,
1.0800781250,17,-1.1571390593,1.6301394800,1.5150782935,0.1410011478,,,
1.0820312500,17,-1.2050273945,1.4904145626,1.8560521595,-0.2006322769,,,
1.0839843750,17,-1.2375844752,1.2925267899,2.1653810409,-0.2820965579,,,
1.0859375000,17,-1.2539192979,1.0493172412,2.3860535426,-0.0986454486,,,
1.0878906250,17,-1.2534303606,0.7766388884,2.4741892250,0.2814714245,,,
1.0898437500,17,-1.2358163644,0.4922513727,2.4059136139,0.7359391633,,,
1.0917968750,17,-1.2010816539,0.2145831799,2.1811200657,1.1221256620,,,
1.0937500000,17,-1.1495363031,-0.0385524690,1.8235323387,1.3163956500,,,
1.0957031250,17,-1.0817908424,-0.2511984675,1.3770578917,1.2482137908,,,
1.0976562500,17,-0.9987457217,-0.4103648892,0.8989996613,0.9196881186,,,
1.0996093750,17,-0.9015756919,-0.5069327923,0.4511833611,0.4051955240,,,
1.1015625000,17,-0.7917093795,-0.5362877439,0.0903820099,-0.1688100058,,,
1.1035156250,17,-0.6708044113,-0.4986388894,-0.1404711557,-0.6582742734,,,
1.1054687500,17,-0.5407185251,-0.3990013246,-0.2189130296,-0.9408575268,,,
1.1074218750,17,-0.4034771709,-0.2468430040,-0.1463918185,-0.9493135052,,,
1.1093750000,17,-0.2612381721,-0.0554208172,0.0520166313,-0.6897861214,,,
1.1113281250,17,-0.1162540634,0.1591478641,0.3315728894,-0.2400104896,,,
1.1132812500,17,0.0291672348,0.3790134127,0.6349006603,0.2720875484,,,
1.1152343750,17,0.1727027157,0.5858432655,0.9009814247,0.7035272470,,,
1.1171875000,17,0.3120548556,0.7621052039,1.0747157497,0.9355137218,,,
1.1191406250,17,0.4449917410,0.8922950993,1.1155617543,0.9060284047,,,
1.1210937500,17,0.5693860533,0.9640234965,1.0039049621,0.6268367912,,,
1.1230468750,17,0.6832522260,0.9688852529,0.7441671244,0.1802520417,,,
1.1250000000,18,0.7847811254,0.9030515780,0.3641695321,-0.3034584827,,,
1.1269531250,18,0.8723716473,0.7675431757,-0.0891502772,-0.6818312697,,,
1.1289062500,18,0.9446586763,0.5681654275,-0.5570015211,-0.8393285912,,,
1.1308593750,18,1.0005369179,0.3151101245,-0.9778518666,-0.7191014819,,,
1.1328125000,18,1.0391801871,0.0222515038,-1.2969688491,-0.3386875992,,,
1.1347656250,18,1.0600558148,-0.2938143342,-1.4749050983,0.2146594220,,,
1.1367187500,18,1.0629339198,-0.6149196599,-1.4936059460,0.8077302793,,,
1.1386718750,18,1.0478913854,-0.9225848049,-1.3591883035,1.2976994013,,,
1.1406250000,18,1.0153104690,-1.1992994843,-1.1009581431,1.5710854567,,,
1.1425781250,18,0.9658720706,-1.4297364149,-0.7668197588,1.5746567641,,,
1.1445312500,18,0.9005437778,-1.6018126178,-0.4157919638,1.3298131764,,,
1.1464843750,18,0.8205628957,-1.7075244129,-0.1087969680,0.9265047182,,,
1.1484375000,18,0.7274147604,-1.7434978973,0.1008432961,0.4983557018,,,
1.1503906250,18,0.6228067146,-1.7112165365,0.1757230900,0.1858141336,,,
1.1523437500,18,0.5086382012,-1.6169100155,0.1001857359,0.0974281735,,,
1.1542968750,18,0.3869674993,-1.4711121186,-0.1172350887,0.2798647621,,,
1.1562500000,18,0.2599756842,-1.2879184845,-0.4451458738,0.7048895721,,,
1.1582031250,18,0.1299284431,-1.0839960140,-0.8341883613,1.2768788391,,,
1.1601562500,18,-0.0008635859,-0.8774130242,-1.2247367170,1.8588064232,,,
1.1621093750,18,-0.1300852554,-0.6863717437,-1.5561978510,2.3095859006,,,
1.1640625000,18,-0.2554574247,-0.5279315527,-1.7764662336,2.5225353348,,,
1.1660156250,18,-0.3747768388,-0.4168120175,-1.8500604655,2.4544246030,,,
1.1679687500,18,-0.4859546744,-0.3643592040,-1.7636741695,2.1371460816,,,
1.1699218750,18,-0.5870530756,-0.3777473689,-1.5282764807,1.6688117907,,,
1.1718750000,18,-0.6763190413,-0.4594717137,-1.1774348182,1.1867185475,,,
1.1738281250,18,-0.7522150704,-0.6071675882,-0.7621209966,0.8295919625,,,
1.1757812500,18,-0.8134460281,-0.8137687668,-0.3428094650,0.6994582925,,,
1.1777343750,18,-0.8589817634,-1.0679937759,0.0199017958,0.8335949820,,,
1.1796875000,18,-0.8880750805,-1.3551263727,0.2746870905,1.1942482732,,,
1.1816406250,18,-0.9002747516,-1.6580357655,0.3874423306,1.6789366463,,,
1.1835937500,18,-0.8954333414,-1.9583654441,0.3465499536,2.1485166978,,,
1.1855468750,18,-0.8737097073,-2.2378077346,0.1646396605,2.4653197038,,,
1.1875000000,19,-0.8355661309,-2.4793752101,-0.1234290101,2.5309068373,,,
1.1894531250,19,-0.7817601324,-2.6685803107,-0.4660477697,2.3130953162,,,
1.1914062500,19,-0.7133311091,-2.7944409259,-0.8029503439,1.8548480639,,,
1.1933593750,19,-0.6315820347,-2.8502418262,-1.0746524480,1.2625899337,,,
1.1953125000,19,-0.5380565372,-2.8339988575,-1.2317703599,0.6771519036,,,
1.1972656250,19,-0.4345117594,-2.7485935381,-1.2427663830,0.2353056138,,,
1.1992187500,19,-0.3228874747,-2.6015686801,-1.0989145127,0.0324293386,,,
1.2011718750,19,-0.2052720016,-2.4045992957,-0.8157125883,0.0965362187,,,
1.2031250000,19,-0.0838655116,-2.1726756896,-0.4305206916,0.3807813663,,,
1.2050781250,19,0.0390586252,-1.9230557115,0.0032066558,0.7764998036,,,
1.2070312500,19,0.1611937814,-1.6740592340,0.4241964108,1.1432001753,,,
1.2089843750,19,0.2802405993,-1.4437889283,0.7728522935,1.3472919950,,,
1.2109375000,19,0.3939473964,-1.2488665435,1.0004907596,1.2989304814,,,
1.2128906250,19,0.5001497385,-1.1032728179,1.0768793617,0.9768788762,,,
